time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,x,y,z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/02/28/14:16:50.907155,28405,1677611810,820505656,map,0.19891494512558,-0.371562778949738,1.39043974876404,-0.006811018964324,0.028708861918425,0.148607722653835,-0.988456003225444
2023/02/28/14:16:50.907169,28406,1677611810,831354980,map,0.197504058480263,-0.370983898639679,1.39023911952972,-0.005156927698933,0.029950454074906,0.17589607904385,-0.983939589085865
2023/02/28/14:16:50.907182,28407,1677611810,846446637,map,0.19607438147068,-0.37033998966217,1.39009642601013,-0.005156927698933,0.029950454074906,0.17589607904385,-0.983939589085865
2023/02/28/14:16:50.907220,28408,1677611810,858931445,map,0.193130880594254,-0.368875592947006,1.38997685909271,-0.005156927698933,0.029950454074906,0.17589607904385,-0.983939589085865
2023/02/28/14:16:50.909309,28409,1677611810,868738103,map,0.191615596413612,-0.368041902780533,1.39000022411346,-0.005156927698933,0.029950454074906,0.17589607904385,-0.983939589085865
2023/02/28/14:16:50.909519,28410,1677611810,888205688,map,0.190115764737129,-0.36714893579483,1.39006853103638,-0.002793352190777,0.033183579653937,0.19891247301565,-0.97945137118794
2023/02/28/14:16:50.909537,28411,1677611810,890617846,map,0.188616245985031,-0.366180509328842,1.39018976688385,-0.002793352190777,0.033183579653937,0.19891247301565,-0.97945137118794
2023/02/28/14:16:50.909932,28412,1677611810,901525765,map,0.187134444713593,-0.365152955055237,1.39035022258759,-0.002793352190777,0.033183579653937,0.19891247301565,-0.97945137118794
2023/02/28/14:16:50.938335,28413,1677611810,917710713,map,0.185664504766464,-0.364072054624557,1.39054691791534,-0.002793352190777,0.033183579653937,0.19891247301565,-0.97945137118794
2023/02/28/14:16:50.938350,28414,1677611810,923139308,map,0.182741910219193,-0.361804217100143,1.39110100269318,0.00082295146149,0.038654136540618,0.227868664494938,-0.972924046612209
2023/02/28/14:16:50.952961,28415,1677611810,938830241,map,0.181284621357918,-0.360611230134964,1.391446352005,0.00082295146149,0.038654136540618,0.227868664494938,-0.972924046612209
2023/02/28/14:16:51.004863,28416,1677611810,949850452,map,0.179835081100464,-0.359368830919266,1.39183044433594,0.00082295146149,0.038654136540618,0.227868664494938,-0.972924046612209
2023/02/28/14:16:51.004914,28417,1677611810,966847805,map,0.178401604294777,-0.358072847127914,1.39225292205811,0.00082295146149,0.038654136540618,0.227868664494938,-0.972924046612209
2023/02/28/14:16:51.013455,28418,1677611810,971889989,map,0.176992028951645,-0.356726408004761,1.39272201061249,0.003925986841324,0.044180831712428,0.254988433490909,-0.9659262789134
2023/02/28/14:16:51.017930,28419,1677611810,981972118,map,0.175595879554749,-0.355328947305679,1.39321994781494,0.003925986841324,0.044180831712428,0.254988433490909,-0.9659262789134
2023/02/28/14:16:51.018045,28420,1677611811,1571683,map,0.174222245812416,-0.353888750076294,1.39375245571136,0.003925986841324,0.044180831712428,0.254988433490909,-0.9659262789134
2023/02/28/14:16:51.018087,28421,1677611811,7273405,map,0.171504586935043,-0.350851088762283,1.39483416080475,0.003925986841324,0.044180831712428,0.254988433490909,-0.9659262789134
2023/02/28/14:16:51.182105,28422,1677611811,19870194,map,0.170173063874245,-0.349269032478333,1.39539480209351,0.007170430166268,0.049421808129825,0.28228325942217,-0.958030382946247
2023/02/28/14:16:51.183028,28423,1677611811,28022721,map,0.168873608112335,-0.347657442092895,1.3959676027298,0.007170430166268,0.049421808129825,0.28228325942217,-0.958030382946247
2023/02/28/14:16:51.183091,28424,1677611811,44746946,map,0.167584404349327,-0.346004247665405,1.39653193950653,0.007170430166268,0.049421808129825,0.28228325942217,-0.958030382946247
2023/02/28/14:16:51.183130,28425,1677611811,47563744,map,0.166310697793961,-0.344313025474548,1.39709067344666,0.007170430166268,0.049421808129825,0.28228325942217,-0.958030382946247
2023/02/28/14:16:51.183356,28426,1677611811,63454263,map,0.165077731013298,-0.342599242925644,1.39764261245728,0.010390524466575,0.054221252845134,0.309644403419564,-0.949248412709426
2023/02/28/14:16:51.183390,28427,1677611811,77941539,map,0.163889437913895,-0.340855300426483,1.39817416667938,0.010390524466575,0.054221252845134,0.309644403419564,-0.949248412709426
2023/02/28/14:16:51.183406,28428,1677611811,91877507,map,0.161635398864746,-0.337226748466492,1.39914703369141,0.010390524466575,0.054221252845134,0.309644403419564,-0.949248412709426
2023/02/28/14:16:51.183449,28429,1677611811,99085442,map,0.160581469535828,-0.335349142551422,1.39958989620209,0.010390524466575,0.054221252845134,0.309644403419564,-0.949248412709426
2023/02/28/14:16:51.183546,28430,1677611811,109735389,map,0.159569039940834,-0.333437383174896,1.40000426769257,0.012150939059869,0.057473083722369,0.336482020338179,-0.939855882151652
2023/02/28/14:16:51.183567,28431,1677611811,120551744,map,0.158594340085983,-0.331496924161911,1.40038514137268,0.012150939059869,0.057473083722369,0.336482020338179,-0.939855882151652
2023/02/28/14:16:51.183591,28432,1677611811,149350513,map,0.157665520906448,-0.329540222883224,1.40072762966156,0.012150939059869,0.057473083722369,0.336482020338179,-0.939855882151652
2023/02/28/14:16:51.183617,28433,1677611811,153776858,map,0.156783550977707,-0.327559649944305,1.4010351896286,0.012150939059869,0.057473083722369,0.336482020338179,-0.939855882151652
2023/02/28/14:16:51.183640,28434,1677611811,156035630,map,0.155940383672714,-0.325546711683273,1.40130877494812,0.011549701094971,0.058142984171847,0.366872068677232,-0.928380833662107
2023/02/28/14:16:51.185712,28435,1677611811,166160363,map,0.155118778347969,-0.323493897914886,1.40153908729553,0.011549701094971,0.058142984171847,0.366872068677232,-0.928380833662107
2023/02/28/14:16:51.185765,28436,1677611811,181405303,map,0.153532952070236,-0.31923770904541,1.40187609195709,0.011549701094971,0.058142984171847,0.366872068677232,-0.928380833662107
2023/02/28/14:16:51.208641,28437,1677611811,201542894,map,0.152773723006249,-0.317047297954559,1.40197205543518,0.011549701094971,0.058142984171847,0.366872068677232,-0.928380833662107
2023/02/28/14:16:51.208676,28438,1677611811,201816438,map,0.152041032910347,-0.314823031425476,1.40203404426575,0.009163335995572,0.056811623179305,0.393387325425011,-0.917570167019062
2023/02/28/14:16:51.221665,28439,1677611811,217330651,map,0.151350975036621,-0.312598496675491,1.4020768404007,0.009163335995572,0.056811623179305,0.393387325425011,-0.917570167019062
2023/02/28/14:16:51.239364,28440,1677611811,225363958,map,0.150727480649948,-0.310391992330551,1.40212309360504,0.009163335995572,0.056811623179305,0.393387325425011,-0.917570167019062
2023/02/28/14:16:51.239503,28441,1677611811,237065218,map,0.150174662470818,-0.308204621076584,1.40216886997223,0.009163335995572,0.056811623179305,0.393387325425011,-0.917570167019062
2023/02/28/14:16:51.263965,28442,1677611811,252026092,map,0.149252817034721,-0.303740620613098,1.40225648880005,0.006999693282951,0.055262929328238,0.41773315743939,-0.906860610665595
2023/02/28/14:16:51.264138,28443,1677611811,262034783,map,0.148873746395111,-0.301495760679245,1.40230429172516,0.006999693282951,0.055262929328238,0.41773315743939,-0.906860610665595
2023/02/28/14:16:51.268690,28444,1677611811,267318324,map,0.148524105548859,-0.299240171909332,1.4023551940918,0.006999693282951,0.055262929328238,0.41773315743939,-0.906860610665595
2023/02/28/14:16:51.301036,28445,1677611811,282450866,map,0.148191407322884,-0.29697784781456,1.40240013599396,0.006999693282951,0.055262929328238,0.41773315743939,-0.906860610665595
2023/02/28/14:16:51.301084,28446,1677611811,295863601,map,0.147880539298058,-0.294726818799973,1.40244722366333,0.004418712476375,0.051793008266295,0.438268092484837,-0.897340080128894
2023/02/28/14:16:51.307973,28447,1677611811,306018335,map,0.147613912820816,-0.292474031448364,1.40252089500427,0.004418712476375,0.051793008266295,0.438268092484837,-0.897340080128894
2023/02/28/14:16:51.329552,28448,1677611811,321343744,map,0.147397682070732,-0.290201544761658,1.4026266336441,0.004418712476375,0.051793008266295,0.438268092484837,-0.897340080128894
2023/02/28/14:16:51.329711,28449,1677611811,325595868,map,0.147125527262688,-0.285686790943146,1.40295422077179,0.004418712476375,0.051793008266295,0.438268092484837,-0.897340080128894
2023/02/28/14:16:51.347737,28450,1677611811,338838132,map,0.147059038281441,-0.283444136381149,1.40314900875092,0.000439565288188,0.045685118590232,0.457229369574009,-0.888174573570624
2023/02/28/14:16:51.407295,28451,1677611811,352755194,map,0.147050932049751,-0.281204670667648,1.40336835384369,0.000439565288188,0.045685118590232,0.457229369574009,-0.888174573570624
2023/02/28/14:16:51.407326,28452,1677611811,361022462,map,0.147082105278969,-0.278990864753723,1.40361404418945,0.000439565288188,0.045685118590232,0.457229369574009,-0.888174573570624
2023/02/28/14:16:51.407373,28453,1677611811,372185383,map,0.147147059440613,-0.27679169178009,1.40388464927673,0.000439565288188,0.045685118590232,0.457229369574009,-0.888174573570624
2023/02/28/14:16:51.417184,28454,1677611811,386386562,map,0.147247761487961,-0.274599403142929,1.40418231487274,-0.002220734570196,0.040569195823633,0.473906498208134,-0.879637350083106
2023/02/28/14:16:51.417250,28455,1677611811,398697046,map,0.147383451461792,-0.272403448820114,1.40451300144196,-0.002220734570196,0.040569195823633,0.473906498208134,-0.879637350083106
2023/02/28/14:16:51.417331,28456,1677611811,409123449,map,0.14780405163765,-0.267964780330658,1.40529048442841,-0.002220734570196,0.040569195823633,0.473906498208134,-0.879637350083106
2023/02/28/14:16:51.436081,28457,1677611811,420277360,map,0.148052364587784,-0.265758097171783,1.40572822093964,-0.002220734570196,0.040569195823633,0.473906498208134,-0.879637350083106
2023/02/28/14:16:51.436478,28458,1677611811,429330520,map,0.148230850696564,-0.264729201793671,1.40605819225311,-0.004167954532803,0.036310071072056,0.489498724814739,-0.871237820349673
2023/02/28/14:16:51.455017,28459,1677611811,446308758,map,0.148527905344963,-0.262576401233673,1.40652871131897,-0.004167954532803,0.036310071072056,0.489498724814739,-0.871237820349673
2023/02/28/14:16:51.459880,28460,1677611811,458533148,map,0.149237334728241,-0.258342802524567,1.40754568576813,-0.004167954532803,0.036310071072056,0.489498724814739,-0.871237820349673
2023/02/28/14:16:51.464890,28461,1677611811,464348308,map,0.149612590670586,-0.256248086690903,1.40809047222137,-0.004167954532803,0.036310071072056,0.489498724814739,-0.871237820349673
2023/02/28/14:16:51.492479,28462,1677611811,482555881,map,0.149993970990181,-0.2541444003582,1.40865886211395,-0.006282988758201,0.032640371313993,0.502160712852048,-0.864135254512041
2023/02/28/14:16:51.492544,28463,1677611811,489247248,map,0.150357782840729,-0.252032428979874,1.40924620628357,-0.006282988758201,0.032640371313993,0.502160712852048,-0.864135254512041
2023/02/28/14:16:51.500589,28464,1677611811,498564994,map,0.150706768035889,-0.249905079603195,1.40985429286957,-0.006282988758201,0.032640371313993,0.502160712852048,-0.864135254512041
2023/02/28/14:16:51.533346,28465,1677611811,513015030,map,0.151364609599113,-0.245694130659103,1.41108524799347,-0.006282988758201,0.032640371313993,0.502160712852048,-0.864135254512041
2023/02/28/14:16:51.533380,28466,1677611811,525953854,map,0.151720255613327,-0.243629440665245,1.41171395778656,-0.007947395464765,0.029167435435292,0.513491998441323,-0.857561758063767
2023/02/28/14:16:51.540229,28467,1677611811,537921157,map,0.152112931013107,-0.241608068346977,1.41234946250916,-0.007947395464765,0.029167435435292,0.513491998441323,-0.857561758063767
2023/02/28/14:16:51.565878,28468,1677611811,551126806,map,0.152540221810341,-0.239633545279503,1.41298091411591,-0.007947395464765,0.029167435435292,0.513491998441323,-0.857561758063767
2023/02/28/14:16:51.575090,28469,1677611811,565802521,map,0.152984142303467,-0.237717151641846,1.4136039018631,-0.007947395464765,0.029167435435292,0.513491998441323,-0.857561758063767
2023/02/28/14:16:51.575117,28470,1677611811,569683757,map,0.153434798121452,-0.235851258039474,1.414231300354,-0.006741452298135,0.026977564870551,0.525519792312377,-0.850326819511674
2023/02/28/14:16:51.591075,28471,1677611811,582536382,map,0.153865858912468,-0.234011143445969,1.41485917568207,-0.006741452298135,0.026977564870551,0.525519792312377,-0.850326819511674
2023/02/28/14:16:51.616860,28472,1677611811,592204809,map,0.154264733195305,-0.232198879122734,1.41547536849976,-0.006741452298135,0.026977564870551,0.525519792312377,-0.850326819511674
2023/02/28/14:16:51.618345,28473,1677611811,605282748,map,0.154941722750664,-0.228666990995407,1.41666221618652,-0.006741452298135,0.026977564870551,0.525519792312377,-0.850326819511674
2023/02/28/14:16:51.618549,28474,1677611811,615255345,map,0.155253782868385,-0.22692534327507,1.41724848747253,-0.005751178506601,0.024068636142989,0.538778210939677,-0.842084128738263
2023/02/28/14:16:51.632846,28475,1677611811,629662516,map,0.155529484152794,-0.225235685706139,1.41781914234161,-0.005751178506601,0.024068636142989,0.538778210939677,-0.842084128738263
2023/02/28/14:16:51.650795,28476,1677611811,639714072,map,0.155793592333794,-0.223593264818192,1.41837739944458,-0.005751178506601,0.024068636142989,0.538778210939677,-0.842084128738263
2023/02/28/14:16:51.657379,28477,1677611811,653197953,map,0.156053185462952,-0.222014114260674,1.41892647743225,-0.005751178506601,0.024068636142989,0.538778210939677,-0.842084128738263
2023/02/28/14:16:51.674160,28478,1677611811,663826285,map,0.156279101967812,-0.220523238182068,1.41945767402649,-0.005860255209092,0.020797365690423,0.551953294710758,-0.833595100172017
2023/02/28/14:16:51.704751,28479,1677611811,673352159,map,0.156629964709282,-0.217740267515182,1.42046785354614,-0.005860255209092,0.020797365690423,0.551953294710758,-0.833595100172017
2023/02/28/14:16:51.704778,28480,1677611811,686711663,map,0.156756520271301,-0.216432422399521,1.42094933986664,-0.005860255209092,0.020797365690423,0.551953294710758,-0.833595100172017
2023/02/28/14:16:51.704836,28481,1677611811,702641714,map,0.156825080513954,-0.215161591768265,1.42140126228333,-0.005860255209092,0.020797365690423,0.551953294710758,-0.833595100172017
2023/02/28/14:16:51.754301,28482,1677611811,716063667,map,0.156865820288658,-0.213904604315758,1.42183327674866,-0.003847497555595,0.019435309279819,0.566070655573997,-0.824118697385706
2023/02/28/14:16:51.754391,28483,1677611811,722446541,map,0.156892076134682,-0.212663784623146,1.42226386070251,-0.003847497555595,0.019435309279819,0.566070655573997,-0.824118697385706
2023/02/28/14:16:51.754442,28484,1677611811,731931477,map,0.156895264983177,-0.211449220776558,1.42268693447113,-0.003847497555595,0.019435309279819,0.566070655573997,-0.824118697385706
2023/02/28/14:16:51.754511,28485,1677611811,743763050,map,0.156912103295326,-0.210269466042519,1.4231048822403,-0.003847497555595,0.019435309279819,0.566070655573997,-0.824118697385706
2023/02/28/14:16:51.783157,28486,1677611811,756532080,map,0.156941697001457,-0.20913465321064,1.42351734638214,-0.002726511240306,0.018218078001777,0.579584895035046,-0.814703660410827
2023/02/28/14:16:51.786004,28487,1677611811,774290429,map,0.157027438282967,-0.207013472914696,1.4243106842041,-0.002726511240306,0.018218078001777,0.579584895035046,-0.814703660410827
2023/02/28/14:16:51.798024,28488,1677611811,783454164,map,0.157108530402184,-0.2060387134552,1.42469429969788,-0.002726511240306,0.018218078001777,0.579584895035046,-0.814703660410827
2023/02/28/14:16:51.798117,28489,1677611811,788889842,map,0.157198399305344,-0.205121919512749,1.4250682592392,-0.002726511240306,0.018218078001777,0.579584895035046,-0.814703660410827
2023/02/28/14:16:51.801370,28490,1677611811,800624435,map,0.157303735613823,-0.204240471124649,1.42543339729309,-0.002074999329124,0.017933301624557,0.593825061278134,-0.804391664742652
2023/02/28/14:16:51.817293,28491,1677611811,816635580,map,0.157422333955765,-0.203375458717346,1.42579090595245,-0.002074999329124,0.017933301624557,0.593825061278134,-0.804391664742652
2023/02/28/14:16:51.831306,28492,1677611811,824347113,map,0.157559335231781,-0.202527791261673,1.42614817619324,-0.002074999329124,0.017933301624557,0.593825061278134,-0.804391664742652
2023/02/28/14:16:51.840317,28493,1677611811,836657753,map,0.157859340310097,-0.20095406472683,1.42682027816772,-0.002074999329124,0.017933301624557,0.593825061278134,-0.804391664742652
2023/02/28/14:16:51.871231,28494,1677611811,848883966,map,0.158055782318115,-0.200245440006256,1.4271457195282,-0.001238017576892,0.019220096934611,0.608199781335093,-0.793550283583755
2023/02/28/14:16:51.871297,28495,1677611811,859886833,map,0.158277750015259,-0.199587628245354,1.42746078968048,-0.001238017576892,0.019220096934611,0.608199781335093,-0.793550283583755
2023/02/28/14:16:51.887764,28496,1677611811,873637539,map,0.158543646335602,-0.198964864015579,1.42776823043823,-0.001238017576892,0.019220096934611,0.608199781335093,-0.793550283583755
2023/02/28/14:16:51.887914,28497,1677611811,882944869,map,0.158850878477097,-0.198382765054703,1.42806279659271,-0.001238017576892,0.019220096934611,0.608199781335093,-0.793550283583755
2023/02/28/14:16:51.897248,28498,1677611811,895162800,map,0.159183129668236,-0.1978460252285,1.42833483219147,0.000758171755328,0.020567693683453,0.623312397879068,-0.781702024750645
2023/02/28/14:16:51.907433,28499,1677611811,903868666,map,0.159559935331345,-0.197337985038757,1.42858898639679,0.000758171755328,0.020567693683453,0.623312397879068,-0.781702024750645
2023/02/28/14:16:51.931077,28500,1677611811,917270879,map,0.159995183348656,-0.196860373020172,1.42882454395294,0.000758171755328,0.020567693683453,0.623312397879068,-0.781702024750645
2023/02/28/14:16:51.974574,28501,1677611811,949609943,map,0.161073088645935,-0.196027830243111,1.42925035953522,0.000758171755328,0.020567693683453,0.623312397879068,-0.781702024750645
2023/02/28/14:16:51.975052,28502,1677611811,952668202,map,0.161736562848091,-0.195666685700417,1.42945230007172,0.002043777734001,0.02100140516951,0.634049376025847,-0.773004616897005
2023/02/28/14:16:51.975098,28503,1677611811,957595281,map,0.162482663989067,-0.195299163460732,1.4296487569809,0.002043777734001,0.02100140516951,0.634049376025847,-0.773004616897005
2023/02/28/14:16:51.975567,28504,1677611811,963516171,map,0.163296595215797,-0.194930359721184,1.42982912063599,0.002043777734001,0.02100140516951,0.634049376025847,-0.773004616897005
2023/02/28/14:16:52.005315,28505,1677611811,976782654,map,0.16418568789959,-0.194570153951645,1.43000209331512,0.002043777734001,0.02100140516951,0.634049376025847,-0.773004616897005
2023/02/28/14:16:52.005690,28506,1677611811,989243817,map,0.166095912456512,-0.19386550784111,1.43030190467834,0.002026062886736,0.020040474145618,0.645626425157145,-0.763387733396252
2023/02/28/14:16:52.023217,28507,1677611811,999375894,map,0.167126476764679,-0.193532541394234,1.43042838573456,0.002026062886736,0.020040474145618,0.645626425157145,-0.763387733396252
2023/02/28/14:16:52.023281,28508,1677611812,8460410,map,0.167526841163635,-0.193441167473793,1.43042230606079,0.002026062886736,0.020040474145618,0.645626425157145,-0.763387733396252
2023/02/28/14:16:52.038423,28509,1677611812,20056043,map,0.16867658495903,-0.193142592906952,1.43055510520935,0.002026062886736,0.020040474145618,0.645626425157145,-0.763387733396252
2023/02/28/14:16:52.038453,28510,1677611812,35195669,map,0.171201184391975,-0.192670539021492,1.43081212043762,0.00306942524378,0.018986606686583,0.655555722172486,-0.754901965942409
2023/02/28/14:16:52.062158,28511,1677611812,48944917,map,0.172554686665535,-0.19249926507473,1.43094074726105,0.00306942524378,0.018986606686583,0.655555722172486,-0.754901965942409
2023/02/28/14:16:52.062225,28512,1677611812,55993423,map,0.173937290906906,-0.192355662584305,1.4310564994812,0.00306942524378,0.018986606686583,0.655555722172486,-0.754901965942409
2023/02/28/14:16:52.073344,28513,1677611812,71258102,map,0.175363466143608,-0.192222878336906,1.43116557598114,0.00306942524378,0.018986606686583,0.655555722172486,-0.754901965942409
2023/02/28/14:16:52.092298,28514,1677611812,84422344,map,0.176840886473656,-0.192092657089233,1.43127405643463,0.004192451071411,0.018450034499646,0.664554285063804,-0.747000401224132
2023/02/28/14:16:52.092465,28515,1677611812,89990836,map,0.178351759910584,-0.191975861787796,1.43138074874878,0.004192451071411,0.018450034499646,0.664554285063804,-0.747000401224132
2023/02/28/14:16:52.106839,28516,1677611812,103525498,map,0.179928809404373,-0.191878542304039,1.43149733543396,0.004192451071411,0.018450034499646,0.664554285063804,-0.747000401224132
2023/02/28/14:16:52.140775,28517,1677611812,116922764,map,0.183306962251663,-0.1917774528265,1.43176460266113,0.004192451071411,0.018450034499646,0.664554285063804,-0.747000401224132
2023/02/28/14:16:52.140823,28518,1677611812,127329479,map,0.185094013810158,-0.191779434680939,1.43191289901733,0.002257532061669,0.019766860756353,0.673853597329384,-0.738597046664197
2023/02/28/14:16:52.140844,28519,1677611812,137282232,map,0.186933010816574,-0.191793099045754,1.43205904960632,0.002257532061669,0.019766860756353,0.673853597329384,-0.738597046664197
2023/02/28/14:16:52.204427,28520,1677611812,149601414,map,0.188819989562035,-0.191832408308983,1.43220019340515,0.002257532061669,0.019766860756353,0.673853597329384,-0.738597046664197
2023/02/28/14:16:52.204446,28521,1677611812,168024666,map,0.190706670284271,-0.19190239906311,1.43233180046082,0.002257532061669,0.019766860756353,0.673853597329384,-0.738597046664197
2023/02/28/14:16:52.204466,28522,1677611812,183686328,map,0.192612409591675,-0.191978067159653,1.43245840072632,-0.000479941969062,0.022675786849737,0.680208320023751,-0.732667838552396
2023/02/28/14:16:52.204486,28523,1677611812,184707380,map,0.194527432322502,-0.192067533731461,1.43256831169128,-0.000479941969062,0.022675786849737,0.680208320023751,-0.732667838552396
2023/02/28/14:16:52.297838,28524,1677611812,203018964,map,0.198330506682396,-0.192301198840141,1.43274688720703,-0.000479941969062,0.022675786849737,0.680208320023751,-0.732667838552396
2023/02/28/14:16:52.297853,28525,1677611812,207097441,map,0.20022913813591,-0.19245071709156,1.43282210826874,-0.000479941969062,0.022675786849737,0.680208320023751,-0.732667838552396
2023/02/28/14:16:52.297867,28526,1677611812,220261527,map,0.202113315463066,-0.192626968026161,1.43288803100586,-0.003343784763974,0.027076714673129,0.687544424183159,-0.72562971261196
